Path,Class,Atom,Snippet,Line
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/type/Sector.java,mindustry.type.Sector,Conditional Operator,(preset != null) && preset.overrideLaunchDefaults ? preset.allowLaunchSchematics : planet.allowLaunchSchematics,84
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/type/Sector.java,mindustry.type.Sector,Conditional Operator,(preset != null) && preset.overrideLaunchDefaults ? preset.allowLaunchLoadout : planet.allowLaunchLoadout,88
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/type/Sector.java,mindustry.type.Sector,Conditional Operator,"info.name == null ? id + """" : info.name",145
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/type/Sector.java,mindustry.type.Sector,Conditional Operator,info.contentIcon != null ? info.contentIcon.uiIcon : info.icon == null ? null : Fonts.getLargeIcon(info.icon),155
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/type/Sector.java,mindustry.type.Sector,Conditional Operator,info.icon == null ? null : Fonts.getLargeIcon(info.icon),155
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/type/Sector.java,mindustry.type.Sector,Conditional Operator,planet.generator == null ? 1 : planet.generator.getSectorSize(this),188
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/type/Sector.java,mindustry.type.Sector,Logic as Control Flow,return ((save != null) && info.hasCore) && (!((state.isGame() && (rules.sector == this)) && state.gameOver)),126
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/type/Sector.java,mindustry.type.Sector,Logic as Control Flow,return ((state.isGame() && (rules.sector == this)) && (!state.gameOver)) && (!net.client()),136
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/type/Sector.java,mindustry.type.Sector,Type Conversion,(int)(threat / step),73
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Infix Operator Precedence,x + y * ww,109
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Infix Operator Precedence,x + y * ww,122
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Conditional Operator,(fog == null) || (fog[team.id] == null) ? null : fog[team.id].staticData,100
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Conditional Operator,(fog == null) || (fog[team.id] == null) ? null : fog[team.id],130
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Conditional Operator,(cur) ? 0b10000000 : 0,442
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Logic as Control Flow,if ((((state.rules.fog && (event.tile.build != null)) && event.tile.isCenter()) && (!event.tile.build.team.isOnlyAI())) && event.tile.block().flags.contains(BlockFlag.hasFogRadius)) {     var data = data(event.tile.team());     if (data != null) {         data.dynamicUpdated = true;     }     if (state.rules.staticFog) {         synchronized(staticEvents) {             pushEvent(FogEvent.get(event.tile.x event.tile.y Mathf.round(event.tile.build.fogRadius()) event.tile.build.team.id) false);         }     } },64
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Logic as Control Flow,(((state.rules.fog && (event.tile.build != null)) && event.tile.isCenter()) && (!event.tile.build.team.isOnlyAI())) && event.tile.block().flags.contains(BlockFlag.hasFogRadius),64
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Logic as Control Flow,(((state.rules.fog && (event.tile.build != null)) && event.tile.isCenter()) && (!event.tile.build.team.isOnlyAI())),64
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Logic as Control Flow,if (((state.rules.fog && (e.tile.build != null)) && (!e.tile.build.team.isOnlyAI())) && e.tile.block().flags.contains(BlockFlag.hasFogRadius)) {     var data = data(e.tile.team());     if (data != null) {         data.dynamicUpdated = true;     } },81
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Logic as Control Flow,((state.rules.fog && (e.tile.build != null)) && (!e.tile.build.team.isOnlyAI())) && e.tile.block().flags.contains(BlockFlag.hasFogRadius),81
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Logic as Control Flow,if ((((!rules.staticFog) || (!rules.fog)) || (team == null)) || team.isAI())     return true; ,104
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Logic as Control Flow,if (((!rules.fog) || (team == null)) || team.isAI())     return true; ,117
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Logic as Control Flow,if (((!skipRender) && (!headless)) && (FogEvent.team(event) == player.team().id)) {     fog.handleEvent(event); },171
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/game/FogControl.java,mindustry.game.FogControl,Logic as Control Flow,if (data.dynamicUpdated && (Time.timeSinceMillis(data.lastDynamicMs) > dynamicUpdateInterval)) {     data.dynamicUpdated = false;     data.lastDynamicMs = Time.millis();     for (var build : indexer.getFlagged(team.team hasFogRadius)) {         dynamicEventQueue.add(FogEvent.get(build.tile.x build.tile.y Mathf.round(build.fogRadius()) build.team.id));     }     dynamicEventQueue.addAll(unitEventQueue); },248
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Infix Operator Precedence,"settings.getInt(""bloomintensity"" 6) / 4f + 1f",350
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Infix Operator Precedence,(ffin * 20 + 1f) * scl,478
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Infix Operator Precedence,1f - fout * 12f,490
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Infix Operator Precedence,1f + Mathf.clamp(fin + cfinOffset)* cfinScl,499
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Infix Operator Precedence,(camera.position.x - camera.width/2f * sscl) / scaling,503
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Infix Operator Precedence,(camera.position.y - camera.height/2f * sscl) / scaling,504
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Infix Operator Precedence,(camera.position.x + camera.width/2f * sscl) / scaling,505
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Infix Operator Precedence,(camera.position.y + camera.height/2f * sscl) / scaling,506
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Infix Operator Precedence,w / 2f + tilesize / 2f,605
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Infix Operator Precedence,h / 2f + tilesize / 2f,606
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Conditional Operator,(landCore == null) ? player.bestCore() : landCore,186
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Conditional Operator,landTime > 0 ? camerascale : 1.0F,248
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Conditional Operator,(landCore == null) ? player.bestCore() : landCore,465
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Conditional Operator,(launching && (launchCoreType != null)) ? launchCoreType : ((CoreBlock) (build.block)),482
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Conditional Operator,(mobile ? 65 : 120),593
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Logic as Control Flow,if ((fluidFrames == null) || fluidFrames[0][0].texture.isDisposed()) {     loadFluidFrames(); },158
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Logic as Control Flow,if (Float.isNaN(x) || Float.isNaN(y)) {     position.set(player); },296
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Logic as Control Flow,"if ((!file.exists()) || (!file.extEquals(""png""))) {     return; }",394
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Logic as Control Flow,if (resized || backgroundBuffer.resizeCheck(size size)) {     backgroundBuffer.begin(clear);     var params = rules.planetBackground;     params.viewW = size;     params.viewH = size;     params.alwaysDrawAtmosphere = true;     params.drawUi = false;     planets.render(params);     backgroundBuffer.end(); },438
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Logic as Control Flow,if ((rules.customBackgroundCallback != null) && customBackgrounds.containsKey(customBackgroundCallback)) {     customBackgrounds.get(customBackgroundCallback).run(); },458
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/core/Renderer.java,mindustry.core.Renderer,Type Conversion,(byte)255,621
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/defense/turrets/ContinuousTurret.java,mindustry.world.blocks.defense.turrets.ContinuousTurret,Logic as Control Flow,if (isShooting() && hasAmmo()) {     entry.bullet.time = (entry.bullet.lifetime * entry.bullet.type.optimalLifeFract) * shootWarmup;     entry.bullet.keepAlive = true; },114
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/defense/turrets/ContinuousTurret.java,mindustry.world.blocks.defense.turrets.ContinuousTurret,Logic as Control Flow,(canConsume() && (!charging())) && (shootWarmup >= minWarmup),131
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/units/RepairTurret.java,mindustry.world.blocks.units.RepairTurret,Conditional Operator,(target instanceof Entityc e ? e.id() : 0),108
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/units/RepairTurret.java,mindustry.world.blocks.units.RepairTurret,Conditional Operator,target instanceof Rotc rot ? rot.rotation() : 0.0F,121
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/units/RepairTurret.java,mindustry.world.blocks.units.RepairTurret,Conditional Operator,healed ? 1.0F : 0.0F,199
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/units/RepairTurret.java,mindustry.world.blocks.units.RepairTurret,Conditional Operator,Mathf.equal(potentialEfficiency 0.0F 0.01F) ? BlockStatus.noInput : super.status(),214
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/units/RepairTurret.java,mindustry.world.blocks.units.RepairTurret,Logic as Control Flow,if ((target != null) && ((target.dead() || ((target.dst(this) - (target.hitSize / 2.0F)) > repairRadius)) || (target.health() >= target.maxHealth()))) {     target = null; },180
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/units/RepairTurret.java,mindustry.world.blocks.units.RepairTurret,Logic as Control Flow,(target != null) && ((target.dead() || ((target.dst(this) - (target.hitSize / 2.0F)) > repairRadius)) || (target.health() >= target.maxHealth())),180
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/units/RepairTurret.java,mindustry.world.blocks.units.RepairTurret,Logic as Control Flow,((target.dead() || ((target.dst(this) - (target.hitSize / 2.0F)) > repairRadius)) || (target.health() >= target.maxHealth())),180
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/graphics/MultiPacker.java,mindustry.graphics.MultiPacker,Conditional Operator,"(packer.getPages().size > 1 ? ""&fb&lr"" : ""&lg"")",38
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/graphics/MultiPacker.java,mindustry.graphics.MultiPacker,Conditional Operator,"packer.getPages().size > 1 ? ""s"" : """"",38
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/editor/MapLoadDialog.java,mindustry.editor.MapLoadDialog,Pre Increment Decrement,((++i) % cols),58
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/entities/abilities/MoveEffectAbility.java,mindustry.entities.abilities.MoveEffectAbility,Conditional Operator,(rotateEffect ? unit.rotation : effectParam),43
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/entities/abilities/MoveEffectAbility.java,mindustry.entities.abilities.MoveEffectAbility,Conditional Operator,teamColor ? unit.team.color : color,43
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/entities/abilities/MoveEffectAbility.java,mindustry.entities.abilities.MoveEffectAbility,Conditional Operator,parentizeEffects ? unit : null,43
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/entities/abilities/MoveEffectAbility.java,mindustry.entities.abilities.MoveEffectAbility,Logic as Control Flow,if (((unit.vel.len2() >= (minVelocity * minVelocity)) && (counter >= interval)) && (!unit.inFogTo(player.team()))) {     v1.trns(unit.rotation - 90.0F x y);     counter %= interval;     effect.at(v1.x + unit.x v1.y + unit.y (rotateEffect ? unit.rotation : effectParam) + rotation teamColor ? unit.team.color : color parentizeEffects ? unit : null); },40
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/units/DroneCenter.java,mindustry.world.blocks.units.DroneCenter,Conditional Operator,units.size < unitsSpawned ? efficiency : 0.0F,64
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/units/DroneCenter.java,mindustry.world.blocks.units.DroneCenter,Conditional Operator,target == null ? -1 : target.id,123
/home/jovyan/work/workspace/Qualificacao/repos/Mindustry/core/src/mindustry/world/blocks/units/DroneCenter.java,mindustry.world.blocks.units.DroneCenter,Logic as Control Flow,if ((units.size < unitsSpawned) && ((droneProgress += edelta() / droneConstructTime) >= 1.0F)) {     var unit = droneType.create(team);     if (unit instanceof BuildingTetherc bt) {         bt.building(this);     }     unit.set(x y);     unit.rotation = 90.0F;     unit.add();     spawn.at(unit);     units.add(unit);     droneProgress = 0.0F; },73
