Path,Class,Atom,Snippet,Line
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueStore.java,com.github.pockethub.android.core.issue.IssueStore,Logic as Control Flow,if ((current != null) && current.equals(issue)) {     return current; },125
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/issue/EditStateTask.java,com.github.pockethub.android.ui.issue.EditStateTask,Conditional Operator,(close) ? string.closing_issue : string.reopening_issue,93
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/issue/EditStateTask.java,com.github.pockethub.android.ui.issue.EditStateTask,Conditional Operator,(close) ? IssueState.Closed : IssueState.Open,94
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/gist/GistStore.java,com.github.pockethub.android.core.gist.GistStore,Logic as Control Flow,if ((files == null) || (files.size() < 2)) {     return files; },74
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/gist/GistStore.java,com.github.pockethub.android.core.gist.GistStore,Logic as Control Flow,if ((current != null) && current.equals(gist)) {     return current; },91
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/InfoUtils.java,com.github.pockethub.android.util.InfoUtils,Logic as Control Flow,if ((url == null) || (url.length() == 0)) {     return null; },25
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/InfoUtils.java,com.github.pockethub.android.util.InfoUtils,Logic as Control Flow,if ((((owner != null) && (owner.length() > 0)) && (name != null)) && (name.length() > 0)) {     return createRepoFromData(owner name); } else {     return null; },43
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/InfoUtils.java,com.github.pockethub.android.util.InfoUtils,Logic as Control Flow,(((owner != null) && (owner.length() > 0)) && (name != null)),43
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/issue/LabelsDialog.java,com.github.pockethub.android.ui.issue.LabelsDialog,Logic as Control Flow,if ((selectedLabels != null) && (!selectedLabels.isEmpty())) {     Set<String> selectedNames = new HashSet<>();     for (Label label : selectedLabels) {         selectedNames.add(label.name());     }     for (int i = 0; i < checked.length; i++) {         if (selectedNames.contains(labels.get(i).name())) {             checked[i] = true;         }     } },88
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/MarkdownLoader.java,com.github.pockethub.android.util.MarkdownLoader,Conditional Operator,"repository != null ? String.format(""%s/%s"" repository.owner().login() repository.name()) : null",49
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/MarkdownLoader.java,com.github.pockethub.android.util.MarkdownLoader,Conditional Operator,encode ? HtmlUtils.encode(html imageGetter) : html,55
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueUriMatcher.java,com.github.pockethub.android.core.issue.IssueUriMatcher,Logic as Control Flow,"if ((!""issues"".equals(segments.get(2))) && (!""pull"".equals(segments.get(2)))) {     return null; }",45
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/user/UserComparator.java,com.github.pockethub.android.core.user.UserComparator,Conditional Operator,rhsLogin.equals(login) ? 0 : -1,51
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/user/UserComparator.java,com.github.pockethub.android.core.user.UserComparator,Conditional Operator,lhsLogin.equals(login) ? 0 : 1,55
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/repo/RepositoryPagerAdapter.java,com.github.pockethub.android.ui.repo.RepositoryPagerAdapter,Conditional Operator,(hasReadme) ? position : position + 1,61
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/repo/RepositoryPagerAdapter.java,com.github.pockethub.android.ui.repo.RepositoryPagerAdapter,Conditional Operator,(hasReadme) ? position : position + 1,81
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/repo/RepositoryPagerAdapter.java,com.github.pockethub.android.ui.repo.RepositoryPagerAdapter,Conditional Operator,(hasIssues) ? 5 : 4,103
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/repo/RepositoryPagerAdapter.java,com.github.pockethub.android.ui.repo.RepositoryPagerAdapter,Conditional Operator,(hasReadme) ? count : count - 1,104
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/repo/RepositoryPagerAdapter.java,com.github.pockethub.android.ui.repo.RepositoryPagerAdapter,Conditional Operator,hasReadme ? 2 : 1,113
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/repo/RepositoryPagerAdapter.java,com.github.pockethub.android.ui.repo.RepositoryPagerAdapter,Conditional Operator,hasReadme ? 3 : 2,120
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/repo/RepositoryPagerAdapter.java,com.github.pockethub.android.ui.repo.RepositoryPagerAdapter,Logic as Control Flow,return (codeFragment != null) && codeFragment.onBackPressed(),129
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/issue/EditAssigneeTask.java,com.github.pockethub.android.ui.issue.EditAssigneeTask,Conditional Operator,"(assignee != null) ? assignee.login() : """"",94
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/ref/RefDialog.java,com.github.pockethub.android.ui.ref.RefDialog,Logic as Control Flow,if (ref.equals(candidate) || ref.equals(RefUtils.getName(candidate))) {     checked = i;     break; },91
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/accounts/AccountAuthenticatorService.java,com.github.pockethub.android.accounts.AccountAuthenticatorService,Conditional Operator,intent.getAction().equals(ACTION_AUTHENTICATOR_INTENT) ? getAuthenticator().getIBinder() : null,34
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/comment/CommentPreviewPagerAdapter.java,com.github.pockethub.android.ui.comment.CommentPreviewPagerAdapter,Conditional Operator,textFragment != null ? textFragment.getText() : null,81
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/accounts/LoginWebViewActivity.java,com.github.pockethub.android.accounts.LoginWebViewActivity,Logic as Control Flow,return overrideOAuth(uri) || super.shouldOverrideUrlLoading(view url),91
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/accounts/LoginWebViewActivity.java,com.github.pockethub.android.accounts.LoginWebViewActivity,Logic as Control Flow,return overrideOAuth(request.getUrl()) || super.shouldOverrideUrlLoading(view request),99
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/accounts/AccountUtils.java,com.github.pockethub.android.accounts.AccountUtils,Conditional Operator,account != null ? account.name : null,111
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/accounts/AccountUtils.java,com.github.pockethub.android.accounts.AccountUtils,Conditional Operator,accounts.length > 0 ? accounts[0] : null,123
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/accounts/AccountUtils.java,com.github.pockethub.android.accounts.AccountUtils,Conditional Operator,(accounts != null) && (accounts.length > 0) ? accounts[0] : null,192
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/accounts/AccountUtils.java,com.github.pockethub.android.accounts.AccountUtils,Logic as Control Flow,if ((descriptor != null) && ACCOUNT_TYPE.equals(descriptor.type)) {     HAS_AUTHENTICATOR = APPLICATION_ID.equals(descriptor.packageName);     break; },70
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/ref/RefUtils.java,com.github.pockethub.android.core.ref.RefUtils,Logic as Control Flow,return (!TextUtils.isEmpty(name)) && name.startsWith(PREFIX_HEADS),45
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/ref/RefUtils.java,com.github.pockethub.android.core.ref.RefUtils,Logic as Control Flow,return (ref != null) && isTag(ref.ref()),58
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/ref/RefUtils.java,com.github.pockethub.android.core.ref.RefUtils,Logic as Control Flow,return (!TextUtils.isEmpty(name)) && name.startsWith(PREFIX_TAG),68
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/ref/RefUtils.java,com.github.pockethub.android.core.ref.RefUtils,Logic as Control Flow,if ((!TextUtils.isEmpty(name)) && name.startsWith(PREFIX_REFS)) {     return name.substring(PREFIX_REFS.length()); } else {     return name; },82
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/ref/RefUtils.java,com.github.pockethub.android.core.ref.RefUtils,Logic as Control Flow,return (!TextUtils.isEmpty(name)) && (!name.startsWith(PREFIX_PULL)),138
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/user/UriLauncherActivity.java,com.github.pockethub.android.ui.user.UriLauncherActivity,Logic as Control Flow,"if (TextUtils.isEmpty(data.getHost()) || TextUtils.isEmpty(data.getScheme())) {     String host = data.getHost();     if (TextUtils.isEmpty(host)) {         host = HOST_DEFAULT;     }     String scheme = data.getScheme();     if (TextUtils.isEmpty(scheme)) {         scheme = PROTOCOL_HTTPS;     }     String prefix = (scheme + ""://"") + host;     String path = data.getPath();     if (!TextUtils.isEmpty(path)) {         if (path.charAt(0) == '/') {             data = Uri.parse(prefix + path);         } else {             data = Uri.parse((prefix + '/') + path);         }     } else {         data = Uri.parse(prefix);     }     intent.setData(data); }",87
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/issue/IssuesPagerAdapter.java,com.github.pockethub.android.ui.issue.IssuesPagerAdapter,Logic as Control Flow,if ((issue != null) && (issue.user() != null)) {     Repository fullRepo = issue.repository();     if ((fullRepo != null) && (fullRepo.owner() != null)) {         args.putParcelable(EXTRA_USER fullRepo.owner());     } },103
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/issue/IssuesPagerAdapter.java,com.github.pockethub.android.ui.issue.IssuesPagerAdapter,Logic as Control Flow,if ((fullRepo != null) && (fullRepo.owner() != null)) {     args.putParcelable(EXTRA_USER fullRepo.owner()); },105
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/commit/CommitStore.java,com.github.pockethub.android.core.commit.CommitStore,Conditional Operator,repoCommits != null ? repoCommits.get(id) : null,63
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/commit/CommitStore.java,com.github.pockethub.android.core.commit.CommitStore,Logic as Control Flow,if ((current != null) && current.equals(commit)) {     return current; },75
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueEventMatcher.java,com.github.pockethub.android.core.issue.IssueEventMatcher,Logic as Control Flow,if ((event == null) || (event.payload() == null)) {     return null; },38
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/user/UserNewsFragment.java,com.github.pockethub.android.ui.user.UserNewsFragment,Conditional Operator,(org != null) ? org.id().intValue() : -1,86
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/user/UserNewsFragment.java,com.github.pockethub.android.ui.user.UserNewsFragment,Logic as Control Flow,"if ((getArguments() != null) && getArguments().containsKey(""org"")) {     org = getArguments().getParcelable(""org""); }",53
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/user/UserNewsFragment.java,com.github.pockethub.android.ui.user.UserNewsFragment,Logic as Control Flow,if ((getActivity() != null) && (getActivity() instanceof OrganizationSelectionProvider)) {     OrganizationSelectionProvider selectionProvider = ((OrganizationSelectionProvider) (getActivity()));     selectionProvider.removeListener(this); },66
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/user/UserNewsFragment.java,com.github.pockethub.android.ui.user.UserNewsFragment,Logic as Control Flow,if ((owner != null) && org.login().equals(owner.login())) {     repository = repository.toBuilder().owner(org).build(); },77
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Conditional Operator,assignee != null ? assignee.id() : null,404
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Conditional Operator,milestone != null ? milestone.number() : null,405
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Conditional Operator,assignee != null ? assignee.id() : null,406
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Conditional Operator,repository != null ? repository.id() : null,407
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Conditional Operator,((byte) (open ? 1 : 0)),481
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,if ((labels != null) && (!labels.isEmpty())) {     if (this.labels == null) {         this.labels = new ArrayList<>();     } else {         this.labels.clear();     }     this.labels.addAll(labels); } else {     this.labels = null; },226
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,if ((labels != null) && (!labels.isEmpty())) {     StringBuilder labelsQuery = new StringBuilder();     for (Label label : labels) {         labelsQuery.append(label.name()).append('');     }     filter.put(FILTER_LABELS labelsQuery.toString()); },341
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,"if ((labels != null) && (!labels.isEmpty())) {     StringBuilder builder = new StringBuilder(""Labels: "");     for (Label label : labels) {         builder.append(label.name()).append('').append(' ');     }     builder.deleteCharAt(builder.length() - 1);     builder.deleteCharAt(builder.length() - 1);     segments.add(builder.toString()); }",378
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,return (a != null) && a.equals(b),415
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,return ((a != null) && (b != null)) && (a.number() == b.number()),422
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,return ((a != null) && (b != null)) && (a.id() == b.id()),429
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,return ((a != null) && (b != null)) && (a.id() == b.id()),433
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,return ((((((open == other.open) && isEqual(milestone other.milestone)) && isEqual(assignee other.assignee)) && isEqual(repository repository)) && isEqual(labels other.labels)) && isEqual(sortType other.sortType)) && isEqual(direction other.direction),446
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,((((((open == other.open) && isEqual(milestone other.milestone)) && isEqual(assignee other.assignee)) && isEqual(repository repository)) && isEqual(labels other.labels)) && isEqual(sortType other.sortType)) && isEqual(direction other.direction),446
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,((((((open == other.open) && isEqual(milestone other.milestone)) && isEqual(assignee other.assignee)) && isEqual(repository repository)) && isEqual(labels other.labels)) && isEqual(sortType other.sortType)),446
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,(((((open == other.open) && isEqual(milestone other.milestone)) && isEqual(assignee other.assignee)) && isEqual(repository repository)) && isEqual(labels other.labels)),446
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,((((open == other.open) && isEqual(milestone other.milestone)) && isEqual(assignee other.assignee)) && isEqual(repository repository)),446
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Logic as Control Flow,(((open == other.open) && isEqual(milestone other.milestone)) && isEqual(assignee other.assignee)),446
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/issue/IssueFilter.java,com.github.pockethub.android.core.issue.IssueFilter,Type Conversion,(byte) (open ? 1 : 0),481
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/core/code/FullTree.java,com.github.pockethub.android.core.code.FullTree,Logic as Control Flow,if ((entries != null) && (!entries.isEmpty())) {     for (GitTreeEntry entry : entries) {         root.add(entry);     } },192
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/ui/issue/EditCommentActivity.java,com.github.pockethub.android.ui.issue.EditCommentActivity,Conditional Operator,comment != null ? comment.body() : null,126
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/HttpImageGetter.java,com.github.pockethub.android.util.HttpImageGetter,Logic as Control Flow,if ((val.charAt(val.length() - 1) == '\n') && (val.charAt(val.length() - 2) == '\n')) {     val = val.subSequence(0 val.length() - 2); },134
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/HttpImageGetter.java,com.github.pockethub.android.util.HttpImageGetter,Logic as Control Flow,if ((currentEncoded == null) || (!currentEncoded.toString().equals(encoded.toString()))) {     fullHtmlCache.remove(id); },157
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/HttpImageGetter.java,com.github.pockethub.android.util.HttpImageGetter,Logic as Control Flow,"!(""raw"".equals(prefix) || (""blob"".equals(prefix) && (!TextUtils.isEmpty(uri.getQueryParameter(""raw"")))))",264
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/HttpImageGetter.java,com.github.pockethub.android.util.HttpImageGetter,Logic as Control Flow,"(""raw"".equals(prefix) || (""blob"".equals(prefix) && (!TextUtils.isEmpty(uri.getQueryParameter(""raw"")))))",264
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/RequestWriter.java,com.github.pockethub.android.RequestWriter,Logic as Control Flow,if ((dir != null) && (!dir.exists())) {     dir.mkdirs(); },51
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/HtmlUtils.java,com.github.pockethub.android.util.HtmlUtils,Infix Operator Precedence,x + dir * 6,65
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/HtmlUtils.java,com.github.pockethub.android.util.HtmlUtils,Conditional Operator,(ordered) ? 1 : -1,123
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/HtmlUtils.java,com.github.pockethub.android.util.HtmlUtils,Conditional Operator,spans.length > 0 ? spans[spans.length - 1] : null,253
/home/jovyan/work/workspace/Qualificacao/repos/PocketHub/app/src/main/java/com/github/pockethub/android/util/HtmlUtils.java,com.github.pockethub.android.util.HtmlUtils,Logic as Control Flow,while ((output.length() > 0) && (output.charAt(0) == '\n')) {     output.delete(0 1); } ,227
